BJ;EBDL;OB;PERSNR;WTT;WMM;GESCHL;GEBTT;GEBMM;GEBJJJJ;GEBLAND;WGEM;PAR;BSTAAT;FAMST;KONVFL;KONVFL_A;PAR_A;ALTER;ALT31;BERQ
2005;6;;;;1;2;;;1998;1;6;711;8;1;1;1;417;6;7;1
2005;9;;;;2;2;;;2004;1;9;711;8;1; ; ;101;0;1;1
2005;8;;;;1;2;;;1987;1;8;124;11;1; ; ;124;17;18;1
2005;3;;;;4;2;;;1967;5;3;160;14;2; ; ;101;38;38;2
2005;1;;;;4;2;;;1992;5;1;711;15;1; ; ;101;12;13;2
2005;2;;;;1;2;;;1968;5;2;160;12;2; ; ;101;36;37;1
2005;1;;;;4;2;;;1993;5;1;711;15;1;1;1;101;12;12;2
2005;8;;;;12;2;;;2005;1;8;711;8;1; ; ;101;0;0;4
2005;9;;;;5;2;;;2004;1;9;711;751;1;1;1;414;1;1;2
2005;5;;;;3;2;;;1973;9;5;101;41;2; ; ;101;32;32;1
2005;5;;;;2;2;;;1994;5;5;711;15;1; ; ;101;10;11;1
2005;4;;;;1;2;;;1991;5;4;711;13;1; ; ;101;13;14;1
2005;7;;;;5;2;;;1998;1;7;711;11;1; ; ;101;6;7;2
2005;2;;;;3;2;;;1999;1;2;711;15;1; ; ;101;5;6;1
2005;3;;;;10;2;;;1974;1;3;101;8;2; ; ;101;31;31;4
2005;1;;;;4;2;;;1978;8;1;101;8;2; ; ;101;26;27;2
2005;9;;;;1;2;;;1990;9;9;711;13;1; ; ;101;14;15;1
2005;4;;;;1;2;;;1996;1;4;712;15;1; ; ;101;8;9;1
2005;5;;;;3;2;;;1961;5;5;121;15;2; ; ;121;43;44;1
2005;6;;;;1;2;;;1973;5;6;101;13;2; ; ;101;31;32;1
2005;5;;;;2;2;;;1977;1;5;101;13;1; ; ;101;27;28;1
2005;4;;;;1;2;;;1964;5;4;160;13;2; ; ;101;40;41;1
2005;9;;;;3;2;;;1998;1;9;711;13;1; ; ;101;6;7;1
2005;1;;;;4;2;;;1978;8;1;160;8;2; ; ;101;26;27;2
2005;1;;;;4;2;;;1946;5;1;101;15;3; ; ;101;59;59;2
2005;9;;;;1;2;;;1945;9;9;101;13;1; ; ;101;59;60;1
2005;5;;;;1;2;;;1987;5;5;711;13;1; ; ;101;17;18;1
2005;6;;;;1;2;;;1987;8;6;711;8;1; ; ;101;17;18;1
2005;6;;;;1;2;;;1978;5;6;160;13;2; ; ;101;26;27;1
2005;7;;;;12;2;;;2002;1;7;711;8;1; ; ;101;3;3;4
2005;7;;;;3;2;;;1960;8;7;101;8;2; ; ;101;44;45;1
2005;9;;;;3;2;;;1977;1;9;101;8;1; ; ;101;27;28;1
2005;5;;;;3;2;;;1988;1;5;711;8;1; ; ;101;16;17;1
2005;4;;;;1;2;;;1974;5;4;111;15;2; ; ;111;30;31;1
2005;1;;;;4;2;;;1959;9;1;111;48;2; ; ;111;45;46;2
2005;1;;;;4;2;;;1972;4;1;111;4;2; ; ;111;33;33;2
2005;2;;;;8;2;;;1988;5;2;711;15;1; ; ;101;16;17;3
2005;3;;;;2;2;;;1979;5;3;101;15;1; ; ;101;25;26;1
2005;5;;;;3;2;;;1945;5;5;101;15;3; ; ;101;59;60;1
2005;8;;;;6;2;;;1964;8;8;160;8;2; ; ;101;41;41;2
2005;8;;;;7;2;;;1994;1;8;711;8;1; ; ;101;10;11;3
2005;7;;;;3;2;;;1996;1;7;711;15;1; ; ;101;8;9;1
2005;6;;;;1;2;;;2001;1;6;711;41;1; ; ;101;3;4;1
2005;4;;;;1;2;;;1984;9;4;160;657;2;1;1;414;20;21;1
2005;2;;;;3;2;;;1997;1;2;711;41;1; ; ;101;7;8;1
2005;1;;;;4;2;;;1970;8;1;160;8;2; ; ;120;34;35;2
2005;1;;;;4;2;;;1967;5;1;160;15;2; ; ;101;37;38;2
2005;2;;;;2;2;;;1965;5;2;101;15;2; ; ;101;39;40;1
2005;3;;;;3;2;;;1968;9;3;111;41;2; ; ;111;36;37;1
2005;4;;;;1;2;;;1989;1;4;711;14;1; ; ;120;15;16;1
2005;8;;;;4;2;;;1971;1;8;101;15;2; ; ;101;33;34;2
2005;6;;;;1;2;;;1996;1;6;711;41;1; ; ;101;8;9;1
2005;5;;;;3;2;;;1991;1;5;711;11;1; ; ;101;14;14;1
2005;3;;;;12;2;;;1968;9;3;160;23;2; ; ;101;37;37;4
2005;2;;;;2;2;;;1997;1;2;711;15;1; ; ;101;7;8;1
2005;1;;;;2;2;;;1974;9;1;111;706;2; ; ;111;30;31;1
2005;2;;;;5;2;;;1967;5;2;101;14;2; ; ;101;38;38;2
2005;3;;;;1;2;;;1979;1;3;101;15;1; ; ;101;25;26;1
2005;5;;;;3;2;;;1963;5;5;101;15;2; ; ;101;41;42;1
2005;4;;;;1;2;;;1960;9;4;414;44;1;1;1;414;44;45;1
2005;8;;;;1;2;;;1999;1;8;711;8;1; ; ;121;5;6;1
2005;5;;;;1;2;;;1961;5;5;101;15;2; ; ;101;43;44;1
2005;6;;;;1;2;;;1949;5;6;160;14;2; ; ;120;55;56;1
2005;3;;;;6;2;;;1996;1;3;711;8;1; ; ;101;8;9;2
2005;1;;;;4;2;;;1993;5;1;711;15;1; ; ;101;11;12;2
2005;1;;;;4;2;;;1967;5;1;160;15;2; ; ;101;38;38;2
2005;9;;;;3;2;;;1964;8;0;111;8;2; ; ;111;40;41;4
2005;3;;;;7;2;;;1963;5;3;160;13;2; ; ;101;41;42;3
2005;6;;;;1;2;;;1952;9;6;160;41;2; ; ;101;52;53;1
2005;5;;;;2;2;;;1994;1;5;711;11;1; ; ;101;10;11;1
2005;6;;;;1;2;;;2002;9;6;124;702;1; ; ;124;2;3;1
2005;4;;;;1;2;;;1949;8;4;160;8;2; ; ;121;55;56;1
2005;9;;;;1;2;;;1990;8;9;711;8;1; ; ;101;14;15;1
2005;7;;;;11;2;;;1997;1;7;711;11;1; ; ;101;8;8;4
2005;1;;;;4;2;;;1964;8;1;111;8;2; ; ;111;40;41;2
2005;2;;;;4;2;;;1974;5;2;101;11;2; ; ;101;30;31;2
2005;3;;;;7;2;;;1981;8;3;101;8;1; ; ;101;24;24;3
2005;7;;;;5;2;;;1980;8;7;413;8;2; ; ;413;24;25;2
2005;9;;;;5;2;;;1984;9;9;101;15;1; ; ;101;20;21;2
2005;5;;;;3;2;;;1965;9;5;160;760;2;1;1;414;39;40;1
2005;6;;;;1;2;;;2004;1;6;711;13;1; ; ;101;0;1;1
2005;4;;;;1;2;;;2004;1;4;711;657;1;1;1;414;0;1;1
2005;7;;;;1;2;;;1975;8;7;111;8;2; ; ;111;29;30;1
2005;2;;;;5;2;;;1969;5;2;101;11;4; ; ;101;35;36;2
2005;9;;;;12;2;;;1992;9;0;711;656;1; ; ;101;12;13;4
2005;9;;;;1;2;;;1969;9;0;111;657;2; ; ;111;35;36;4
2005;1;;;;4;2;;;1983;8;1;101;8;1; ; ;101;21;22;2
2005;7;;;;6;2;;;1993;1;7;711;8;1; ; ;101;12;12;2
2005;6;;;;1;2;;;1989;5;6;711;15;1; ; ;101;15;16;1
2005;5;;;;1;2;;;1961;8;5;101;8;2; ; ;101;44;44;1
2005;1;;;;4;2;;;1973;4;1;111;4;2; ; ;111;31;32;2
2005;9;;;;8;2;;;1957;9;0;111;44;2; ; ;111;48;48;3
2005;1;;;;4;2;;;1981;8;1;111;8;2; ; ;111;23;24;2
2005;2;;;;10;2;;;1992;1;2;711;41;1; ; ;101;13;13;4
2005;3;;;;3;2;;;2002;1;3;711;13;1; ; ;101;2;3;1
2005;9;;;;5;2;;;1975;9;9;413;312;1; ; ;413;29;30;2
2005;8;;;;1;2;;;1997;1;8;711;15;1; ; ;120;7;8;1
2005;7;;;;7;2;;;1993;1;7;711;11;1; ; ;120;11;12;3
2005;4;;;;1;2;;;2002;1;4;711;8;1; ; ;101;2;3;1
2005;3;;;;6;2;;;1998;1;3;711;8;1; ; ;101;6;7;2
2005;2;;;;1;2;;;1992;1;2;711;41;1; ; ;101;12;13;1
2005;1;;;;4;2;;;1988;8;1;711;8;1; ; ;101;17;17;2
2005;9;;;;1;2;;;1955;9;0;111;752;2; ; ;111;49;50;1
2005;1;;;;2;2;;;1985;1;1;101;8;1; ; ;101;19;20;1
2005;3;;;;3;2;;;1994;1;3;711;13;1; ; ;101;10;11;1
2005;6;;;;1;2;;;1967;8;6;160;8;2; ; ;101;37;38;1
2005;7;;;;8;2;;;1990;1;7;711;8;1; ; ;101;15;15;3
2005;9;;;;7;2;;;1996;1;9;711;604;1; ; ;101;8;9;3
2005;7;;;;4;2;;;1962;5;7;160;15;2; ; ;101;42;43;2
2005;4;;;;1;2;;;1988;5;4;711;15;1; ; ;101;16;17;1
2005;2;;;;1;2;;;1973;5;2;160;15;2; ; ;101;31;32;1
2005;2;;;;2;2;;;1964;5;2;101;11;2; ; ;101;40;41;1
2005;9;;;;7;2;;;1956;9;0;111;556;2; ; ;111;49;49;3
2005;1;;;;7;2;;;1972;5;1;160;15;2; ; ;101;33;33;3
2005;3;;;;4;2;;;1998;1;3;711;15;1; ; ;101;7;7;2
2005;3;;;;10;2;;;1960;9;3;101;28;4; ; ;101;45;45;4
2005;1;;;;7;2;;;1962;5;1;111;11;2; ; ;111;42;43;3
2005;2;;;;5;2;;;1972;5;2;160;11;2; ; ;101;32;33;2
2005;4;;;;1;2;;;1977;8;4;160;8;2; ; ;101;27;28;1
2005;5;;;;3;2;;;1964;5;5;101;15;2; ; ;101;40;41;1
2005;9;;;;1;2;;;1997;1;9;711;656;1; ; ;101;7;8;1
2005;8;;;;1;2;;;2001;1;8;711;8;1; ; ;101;3;4;1
2005;8;;;;4;2;;;1999;1;8;711;15;1; ; ;101;5;6;2
2005;7;;;;2;2;;;1974;9;7;413;656;2; ; ;413;31;31;1
2005;4;;;;1;2;;;1965;5;4;160;11;2; ; ;120;39;40;1
2005;2;;;;1;2;;;1967;9;2;160;41;2; ; ;101;37;38;1
2005;2;;;;6;2;;;1998;1;2;711;11;1; ; ;101;7;7;2
2005;1;;;;12;2;;;1976;9;1;111;41;2; ; ;111;29;29;4
2005;3;;;;2;2;;;1975;9;3;101;605;1; ; ;101;29;30;1
2005;4;;;;1;2;;;1981;5;4;101;11;2; ; ;101;23;24;1
2005;6;;;;1;2;;;1997;1;6;711;11;1; ; ;101;7;8;1
2005;8;;;;6;2;;;1999;1;8;711;15;1; ; ;101;6;6;2
2005;9;;;;2;2;;;1968;8;9;101;8;2; ; ;101;36;37;1
2005;7;;;;12;2;;;1975;9;7;101;13;2; ; ;101;30;30;4
2005;3;;;;1;2;;;1952;9;3;160;39;2; ; ;101;52;53;1
2005;9;;;;3;2;;;2004;1;0;711;13;1; ; ;120;0;1;1
2005;9;;;;1;2;;;1927;9;0;130;2;3; ; ;130;77;78;4
2005;1;;;;3;2;;;1962;4;1;413;4;3; ; ;413;42;43;1
2005;7;;;;4;2;;;1965;8;7;160;8;2; ; ;101;39;40;2
2005;6;;;;1;2;;;1994;1;6;712;13;1; ; ;101;10;11;1
2005;5;;;;3;2;;;1952;5;5;101;15;2; ; ;101;52;53;1
2005;4;;;;1;2;;;1972;5;4;101;13;4; ; ;101;32;33;1
2005;4;;;;1;2;;;2002;9;4;124;662;1; ; ;124;2;3;1
2005;5;;;;3;2;;;1949;5;5;101;15;2; ; ;101;55;56;1
2005;6;;;;1;2;;;1947;9;6;160;657;2; ; ;417;57;58;1
2005;8;;;;4;2;;;1993;1;8;711;15;1; ; ;120;12;12;2
2005;2;;;;3;2;;;1978;9;2;160;41;2; ; ;101;26;27;1
2005;3;;;;5;2;;;1970;8;3;160;8;2; ; ;101;35;35;2
2005;2;;;;4;2;;;1964;5;2;160;15;2; ; ;101;41;41;2
2005;1;;;;12;2;;;1988;8;1;711;8;1; ; ;101;17;17;4
2005;8;;;;5;2;;;1984;1;8;101;8;1; ; ;101;20;21;2
2005;7;;;;4;2;;;1991;5;7;711;11;1; ; ;101;13;14;2
2005;5;;;;2;2;;;2001;1;5;711;39;1; ; ;101;3;4;1
2005;5;;;;1;2;;;1969;5;5;101;13;4; ; ;101;35;36;1
2005;9;;;;4;2;;;1992;9;0;711;200;1; ; ;101;12;13;2
2005;3;;;;12;2;;;1997;1;3;711;15;1;1;1;414;8;8;4
2005;3;;;;1;2;;;1967;9;3;111;205;2; ; ;111;37;38;1
2005;5;;;;2;2;;;1986;1;5;711;11;1; ; ;101;18;19;1
2005;4;;;;1;2;;;1990;8;4;711;8;1; ; ;120;14;15;1
2005;4;;;;1;2;;;1961;5;4;111;13;2; ; ;111;43;44;1
2005;5;;;;1;2;;;1939;5;5;121;15;3; ; ;121;65;66;1
2005;7;;;;4;2;;;2000;1;7;711;8;1; ; ;101;5;5;2
2005;9;;;;9;2;;;2003;1;9;711;229;1;1;1;414;1;2;3
2005;3;;;;5;2;;;1995;1;3;711;41;1; ; ;101;10;10;2
2005;9;;;;5;2;;;2001;9;0;124;312;1; ; ;124;3;4;2
2005;2;;;;1;2;;;1964;5;2;101;15;4; ; ;101;40;41;1
2005;9;;;;9;2;;;1987;1;0;124;233;1; ; ;124;17;18;3
2005;3;;;;9;2;;;1973;9;3;160;41;2; ; ;101;32;32;3
2005;9;;;;1;2;;;1982;1;9;101;13;1; ; ;101;22;23;1
2005;8;;;;4;2;;;1973;8;8;101;8;4; ; ;101;31;32;2
2005;7;;;;6;2;;;1965;9;7;111;708;2; ; ;111;40;40;2
2005;6;;;;1;2;;;1970;9;6;160;650;2;1;1;417;34;35;1
2005;5;;;;3;2;;;1995;1;5;711;15;1; ; ;101;9;10;1
2005;7;;;;3;2;;;1990;5;7;711;15;1; ; ;101;14;15;1
2005;2;;;;4;2;;;1958;5;2;101;11;4; ; ;101;46;47;2
2005;1;;;;12;2;;;1995;1;1;711;11;1; ; ;101;10;10;4
2005;1;;;;12;2;;;1992;1;1;711;8;1; ; ;101;13;13;4
2005;2;;;;8;2;;;1988;5;2;711;11;1; ; ;101;16;17;3
2005;3;;;;5;2;;;1990;3;3;711;16;1; ; ;111;15;15;2
2005;9;;;;12;2;;;1960;9;0;111;283;2; ; ;111;45;45;4
2005;1;;;;12;2;;;1992;1;1;711;8;1; ; ;101;13;13;4
2005;8;;;;1;2;;;1993;1;8;711;15;1; ; ;120;11;12;1
2005;5;;;;2;2;;;2001;1;5;711;8;1; ; ;101;3;4;1
2005;6;;;;2;2;;;1992;5;6;711;13;1; ; ;101;12;13;1
2005;6;;;;2;2;;;1964;5;6;160;11;2; ; ;101;40;41;1
2005;5;;;;1;2;;;1940;5;5;101;15;2; ; ;101;65;65;1
2005;4;;;;1;2;;;1989;5;4;711;15;1; ; ;101;15;16;1
2005;8;;;;11;2;;;1976;5;8;101;15;1; ; ;101;29;29;4
2005;9;;;;12;2;;;1988;9;0;124;304;1; ; ;124;17;17;4
2005;2;;;;3;2;;;1999;1;2;711;15;1; ; ;101;6;6;1
2005;1;;;;12;2;;;1961;9;1;160;41;2; ; ;101;44;44;4
2005;8;;;;5;2;;;1967;8;8;120;8;2; ; ;120;37;38;2
2005;9;;;;2;2;;;1994;8;9;711;8;1; ; ;417;10;11;1
2005;4;;;;1;2;;;1987;5;4;711;13;1; ; ;101;17;18;1
2005;5;;;;1;2;;;1976;8;5;160;8;2; ; ;101;28;29;1
2005;6;;;;2;2;;;1987;9;6;124;312;1; ; ;124;17;18;1
2005;4;;;;1;2;;;1998;1;4;711;13;1; ; ;101;7;7;1
2005;3;;;;1;2;;;1980;5;3;101;13;2; ; ;101;24;25;1
2005;3;;;;1;2;;;1967;5;3;101;15;2; ; ;101;37;38;1
2005;1;;;;12;2;;;1954;5;1;101;13;4; ; ;101;51;51;4
2005;2;;;;3;2;;;1995;1;2;711;13;1; ; ;101;10;10;1
2005;9;;;;5;2;;;1949;9;0;111;554;2; ; ;111;56;56;2
2005;6;;;;2;2;;;1989;5;6;711;15;1; ; ;101;15;16;1
2005;8;;;;1;2;;;1993;5;8;711;15;1; ; ;101;11;12;1
2005;7;;;;3;2;;;2004;1;7;711;15;1; ; ;120;1;1;1
2005;7;;;;7;2;;;1983;5;7;101;15;2; ; ;101;22;22;3
2005;8;;;;9;2;;;1989;1;8;711;8;1; ; ;101;15;16;3
2005;9;;;;8;2;;;1975;9;9;111;313;2; ; ;111;29;30;3
2005;9;;;;8;2;;;1969;9;0;111;556;2; ; ;111;36;36;3
2005;2;;;;10;2;;;1968;5;2;160;11;2; ; ;101;37;37;4
2005;3;;;;9;2;;;1965;8;3;101;8;2; ; ;101;39;40;3
2005;2;;;;10;2;;;1967;5;2;101;11;2; ; ;101;38;38;4
2005;9;;;;12;2;;;1970;5;9;101;15;2; ; ;101;35;35;4
2005;8;;;;5;2;;;2004;1;8;711;8;1; ; ;101;0;1;2
2005;6;;;;2;2;;;1960;8;6;160;8;2; ; ;101;45;45;1
2005;5;;;;3;2;;;2000;1;5;711;13;1; ; ;101;4;5;1
2005;4;;;;1;2;;;1993;8;4;711;8;1; ; ;120;12;12;1
2005;8;;;;8;2;;;1995;1;8;712;11;1; ; ;101;9;10;3
2005;9;;;;1;2;;;1961;9;9;111;455;2; ; ;111;43;44;1
2005;4;;;;1;2;;;1973;5;4;101;13;4; ; ;101;31;32;1
2005;6;;;;2;2;;;1981;9;6;417;656;2; ; ;417;23;24;1
2005;2;;;;11;2;;;2000;1;2;711;11;1; ; ;101;5;5;4
2005;3;;;;1;2;;;1996;1;3;711;15;1; ; ;101;8;9;1
2005;3;;;;8;2;;;1970;9;3;111;46;2; ; ;111;35;35;3
2005;2;;;;4;2;;;1980;5;2;101;13;4; ; ;101;24;25;2
2005;6;;;;2;2;;;1952;5;6;101;13;2; ; ;101;52;53;1
2005;5;;;;3;2;;;1994;1;5;711;8;1; ; ;101;10;11;1
2005;4;;;;1;2;;;1954;5;4;160;15;2; ; ;121;50;51;1
2005;8;;;;4;2;;;1989;1;8;711;662;1; ; ;417;15;16;2
2005;7;;;;5;2;;;1983;1;7;101;15;1; ; ;101;22;22;2
2005;7;;;;6;2;;;2005;1;7;711;11;1; ; ;101;0;0;2
2005;8;;;;4;2;;;2004;1;8;711;15;1; ; ;120;0;1;2
2005;5;;;;2;2;;;1973;8;5;160;8;2; ; ;101;31;32;1
2005;9;;;;12;2;;;1988;9;0;124;304;1; ; ;124;17;17;4
2005;3;;;;6;2;;;1976;8;3;160;8;2; ; ;101;28;29;2
2005;3;;;;6;2;;;2004;1;3;711;8;1; ; ;101;1;1;2
2005;2;;;;7;2;;;1980;8;2;101;8;1; ; ;101;25;25;3
2005;1;;;;2;2;;;1991;1;1;711;13;1; ; ;101;13;14;1
2005;5;;;;1;2;;;1985;5;5;101;15;1; ; ;101;19;20;1
2005;8;;;;5;2;;;1966;8;8;160;8;2; ; ;120;39;39;2
2005;7;;;;2;2;;;1995;1;7;711;8;1; ; ;101;9;10;1
2005;7;;;;4;2;;;1997;1;7;711;8;1; ; ;101;7;8;2
2005;9;;;;1;2;;;1968;9;9;160;15;2; ; ;120;36;37;1
2005;6;;;;2;2;;;1970;5;6;101;13;2; ; ;101;34;35;1
2005;1;;;;12;2;;;2000;1;1;711;15;1; ; ;101;5;5;4
2005;9;;;;4;2;;;1945;7;0;111;7;2; ; ;111;59;60;2
2005;1;;;;10;2;;;1967;5;1;160;13;2; ; ;101;38;38;4
2005;3;;;;2;2;;;1965;9;3;417;44;4; ; ;417;39;40;1
2005;6;;;;2;2;;;1970;5;6;101;13;4; ; ;101;34;35;1
2005;5;;;;3;2;;;1973;5;5;101;13;1; ; ;101;31;32;1
2005;9;;;;1;2;;;1971;9;9;101;15;2; ; ;101;33;34;1
2005;8;;;;3;2;;;1963;8;8;120;8;2; ; ;120;41;42;1
2005;7;;;;10;2;;;1979;9;7;101;11;1; ; ;101;26;26;4
2005;7;;;;2;2;;;1968;5;7;111;15;2; ; ;111;36;37;1
2005;4;;;;1;2;;;1972;5;4;101;15;4; ; ;101;32;33;1
2005;3;;;;7;2;;;1979;8;3;101;8;2; ; ;101;26;26;3
2005;2;;;;11;2;;;1961;4;2;111;4;2; ; ;111;44;44;4
2005;9;;;;5;2;;;1974;9;0;111;203;2; ; ;111;30;31;2
2005;8;;;;3;2;;;1972;5;8;101;15;4; ; ;101;32;33;1
2005;9;;;;6;2;;;2002;1;9;711;13;1; ; ;101;3;3;2
2005;7;;;;1;2;;;2004;1;7;711;13;1; ; ;101;0;1;1
2005;6;;;;2;2;;;1965;5;6;417;13;1; ; ;417;40;40;1
2005;9;;;;10;2;;;1989;9;0;124;357;1; ; ;124;16;16;4
2005;2;;;;1;2;;;1973;9;2;160;41;2; ; ;101;31;32;1
2005;1;;;;10;2;;;1990;8;1;711;8;1; ; ;413;15;15;4
2005;3;;;;8;2;;;1946;9;3;160;657;2; ; ;101;59;59;3
2005;2;;;;10;2;;;1976;9;2;111;41;2; ; ;111;29;29;4
2005;9;;;;5;2;;;1999;9;0;711;200;1; ; ;101;6;6;2
2005;5;;;;3;2;;;1992;1;5;711;8;1; ; ;101;13;13;1
2005;7;;;;2;2;;;1968;9;7;160;11;2; ; ;101;36;37;1
2005;9;;;;1;2;;;1960;9;9;160;225;2; ; ;101;44;45;1
2005;8;;;;3;2;;;1984;5;8;101;11;1; ; ;101;20;21;1
2005;8;;;;1;2;;;1969;8;8;730;8;1; ; ;121;36;36;1
2005;5;;;;3;2;;;1997;1;5;711;8;1; ; ;101;7;8;1
2005;6;;;;2;2;;;1999;9;6;124;312;1; ; ;124;5;6;1
2005;4;;;;1;2;;;1973;5;4;111;13;2; ; ;111;31;32;1
2005;9;;;;8;2;;;2004;9;0;711;200;1; ; ;101;1;1;3
2005;2;;;;3;2;;;2001;1;2;711;200;1; ; ;101;3;4;1
2005;3;;;;10;2;;;1974;9;3;160;41;2; ; ;101;31;31;4
2005;3;;;;5;2;;;2002;1;3;712;13;1; ; ;101;2;3;2
2005;1;;;;2;2;;;1968;9;1;111;41;2; ; ;111;36;37;1
2005;6;;;;2;2;;;1989;5;6;711;11;1; ; ;101;15;16;1
2005;5;;;;1;2;;;1989;5;5;711;13;1; ; ;101;15;16;1
2005;4;;;;1;2;;;2003;1;4;711;15;1; ; ;101;1;2;1
2005;8;;;;10;2;;;1966;5;8;101;15;4; ; ;101;39;39;4
2005;1;;;;10;2;;;2000;1;1;711;8;1; ; ;101;4;5;4
2005;9;;;;10;2;;;1986;9;0;124;200;1; ; ;124;19;19;4
2005;9;;;;10;2;;;1951;8;0;111;8;2; ; ;111;54;54;4
2005;1;;;;10;2;;;1993;1;1;711;13;1; ; ;101;11;12;4
2005;3;;;;4;2;;;1995;1;3;711;8;1; ; ;121;9;10;2
2005;9;;;;1;2;;;1954;9;9;413;604;2; ; ;413;50;51;1
2005;9;;;;4;2;;;1952;9;9;101;751;3; ; ;101;53;53;2
2005;7;;;;1;2;;;1996;1;7;711;15;1; ; ;101;8;9;1
2005;3;;;;4;2;;;1966;5;3;160;11;2; ; ;101;39;39;2
2005;9;;;;3;2;;;1997;9;0;124;455;1; ; ;124;7;8;1
2005;2;;;;1;2;;;1965;5;2;160;15;2; ; ;101;39;40;1
2005;7;;;;5;2;;;1955;8;7;101;8;2; ; ;101;49;50;2
2005;8;;;;6;2;;;1971;5;8;120;15;2; ; ;120;33;34;2
2005;4;;;;1;2;;;1954;5;4;160;15;2; ; ;101;50;51;1
2005;5;;;;3;2;;;1961;5;5;101;13;2; ; ;101;43;44;1
2005;6;;;;2;2;;;1954;5;6;160;13;2; ; ;121;50;51;1
2005;9;;;;11;2;;;1987;9;0;124;304;1; ; ;124;17;18;4
2005;1;;;;10;2;;;1996;1;1;711;41;1; ; ;101;9;9;4
2005;3;;;;7;2;;;1984;9;3;101;44;1; ; ;101;21;21;3
2005;2;;;;2;2;;;1981;5;2;160;15;2; ; ;101;23;24;1
2005;5;;;;3;2;;;1957;5;5;101;15;2; ; ;101;48;48;1
2005;4;;;;1;2;;;1977;5;4;160;15;2; ; ;120;27;28;1
2005;7;;;;4;2;;;1996;1;7;711;41;1; ; ;101;8;9;2
2005;8;;;;8;2;;;1978;8;8;101;8;1; ; ;101;27;27;3
2005;9;;;;6;2;;;1953;9;9;413;706;4; ; ;413;51;52;2
2005;4;;;;1;2;;;1987;5;4;711;15;1; ; ;413;17;18;1
2005;9;;;;12;2;;;1987;9;0;124;312;1; ; ;124;17;18;4
2005;1;;;;2;2;;;1970;8;1;160;8;2; ; ;101;35;35;1
2005;3;;;;4;2;;;1983;5;3;101;15;1; ; ;101;22;22;2
2005;5;;;;3;2;;;1996;1;5;711;13;1; ; ;413;8;9;1
2005;6;;;;2;2;;;1999;1;6;711;200;1; ; ;101;5;6;1
2005;9;;;;11;2;;;1969;9;9;101;600;2; ; ;101;36;36;4
2005;7;;;;4;2;;;1986;5;7;711;15;1; ; ;101;18;19;2
2005;9;;;;12;2;;;1957;9;9;101;15;3; ; ;101;48;48;4
2005;4;;;;1;2;;;1970;9;4;111;39;2; ; ;111;34;35;1
2005;3;;;;1;2;;;1978;5;3;101;15;1; ; ;101;26;27;1
2005;9;;;;11;2;;;1988;9;0;124;304;1; ; ;124;17;17;4
2005;9;;;;6;2;;;1990;9;0;124;304;1; ; ;124;14;15;2
2005;2;;;;3;2;;;1979;5;2;160;15;2; ; ;101;25;26;1
2005;1;;;;10;2;;;1959;5;1;160;13;2; ; ;101;46;46;4
2005;4;;;;1;2;;;2002;1;4;711;13;1; ; ;101;2;3;1
2005;6;;;;2;2;;;1987;9;6;711;41;1; ; ;101;17;18;1
2005;5;;;;3;2;;;1995;1;5;711;13;1; ; ;101;9;10;1
2005;9;;;;1;2;;;1971;9;9;101;15;4; ; ;101;33;34;1
2005;8;;;;2;2;;;1982;1;8;120;13;1; ; ;120;22;23;1
2005;9;;;;4;2;;;1972;9;9;101;13;2; ; ;101;32;33;2
2005;7;;;;5;2;;;1970;9;7;101;11;2; ; ;101;34;35;2
2005;4;;;;1;2;;;1964;8;4;160;8;2; ; ;120;40;41;1
2005;1;;;;10;2;;;1959;5;1;160;13;2; ; ;101;46;46;4
2005;1;;;;2;2;;;1992;1;1;711;15;1; ; ;101;12;13;1
2005;9;;;;12;2;;;1958;9;0;111;601;2; ; ;111;47;47;4
2005;3;;;;2;2;;;1993;1;3;711;15;1; ; ;101;11;12;1
2005;6;;;;2;2;;;2000;1;6;711;15;1; ; ;101;4;5;1
2005;7;;;;4;2;;;1967;9;7;101;11;2; ; ;101;37;38;2
2005;9;;;;4;2;;;1959;9;9;111;751;2; ; ;111;45;46;2
2005;8;;;;5;2;;;1978;1;8;120;8;2; ; ;120;26;27;2
2005;9;;;;10;2;;;1998;5;9;711;14;1; ; ;101;7;7;4
2005;7;;;;12;2;;;1978;8;7;730;8;1; ; ;101;27;27;4
2005;5;;;;3;2;;;1975;5;5;160;13;2; ; ;101;29;30;1
2005;4;;;;1;2;;;1996;1;4;712;15;1; ; ;120;8;9;1
2005;4;;;;1;2;;;1968;9;4;101;39;4; ; ;101;37;37;1
2005;6;;;;2;2;;;1962;5;6;160;13;2; ; ;101;42;43;1
2005;9;;;;1;2;;;1987;9;9;711;15;1; ; ;101;17;18;1
2005;9;;;;7;2;;;1995;9;0;124;200;1; ; ;124;10;10;3
2005;1;;;;10;2;;;1975;5;1;101;13;2; ; ;101;30;30;4
2005;9;;;;4;2;;;1989;9;0;124;304;1; ; ;124;15;16;2
2005;3;;;;11;2;;;2003;1;3;711;312;1; ; ;101;2;2;4
2005;9;;;;1;2;;;1997;9;9;124;15;1; ; ;124;8;8;1
2005;5;;;;2;2;;;1972;5;5;160;15;2; ; ;101;32;33;1
2005;5;;;;3;2;;;1979;5;5;160;13;2; ; ;101;25;26;1
2005;6;;;;2;2;;;1977;9;6;111;39;2; ; ;111;27;28;1
